   7.3718052083333326e+05   7.3718045833333326e+05   7.3718045833333326e+05   7.3718050000000000e+05   7.3718045833333326e+05   7.3718050000000000e+05   7.3718052083333326e+05   7.3718054166666663e+05   7.3718054166666663e+05   7.3718054166666663e+05   7.3718054166666663e+05   7.3718054166666663e+05   7.3718054166666663e+05   7.3718050000000000e+05   7.3718054166666663e+05   7.3718054166666663e+05   7.3718052083333326e+05   7.3718050000000000e+05   7.3718050000000000e+05   7.3718047916666663e+05   7.3718052083333326e+05   7.3718054166666663e+05   7.3718050000000000e+05   7.3718047916666663e+05   7.3718054166666663e+05   7.3718054166666663e+05   7.3718054166666663e+05   7.3718050000000000e+05   7.3718047916666663e+05   7.3718050000000000e+05   7.3718054166666663e+05   7.3718054166666663e+05   7.3718054166666663e+05   7.3718054166666663e+05   7.3718054166666663e+05
   7.3718252083333326e+05   7.3718245833333326e+05   7.3718245833333326e+05   7.3718250000000000e+05   7.3718245833333326e+05   7.3718250000000000e+05   7.3718252083333326e+05   7.3718254166666663e+05   7.3718254166666663e+05   7.3718254166666663e+05   7.3718254166666663e+05   7.3718254166666663e+05   7.3718254166666663e+05   7.3718250000000000e+05   7.3718254166666663e+05   7.3718254166666663e+05   7.3718252083333326e+05   7.3718250000000000e+05   7.3718250000000000e+05   7.3718247916666663e+05   7.3718252083333326e+05   7.3718254166666663e+05   7.3718250000000000e+05   7.3718247916666663e+05   7.3718254166666663e+05   7.3718254166666663e+05   7.3718254166666663e+05   7.3718250000000000e+05   7.3718247916666663e+05   7.3718250000000000e+05   7.3718254166666663e+05   7.3718254166666663e+05   7.3718254166666663e+05   7.3718254166666663e+05   7.3718254166666663e+05
   7.3718353749999998e+05   7.3718347499999998e+05   7.3718347499999998e+05   7.3718351666666672e+05   7.3718347499999998e+05   7.3718351666666672e+05   7.3718353749999998e+05   7.3718355833333335e+05   7.3718355833333335e+05   7.3718355833333335e+05   7.3718355833333335e+05   7.3718355833333335e+05   7.3718355833333335e+05   7.3718351666666672e+05   7.3718355833333335e+05   7.3718355833333335e+05   7.3718353749999998e+05   7.3718351666666672e+05   7.3718351666666672e+05   7.3718349583333335e+05   7.3718353749999998e+05   7.3718355833333335e+05   7.3718351666666672e+05   7.3718349583333335e+05   7.3718355833333335e+05   7.3718355833333335e+05   7.3718355833333335e+05   7.3718351666666672e+05   7.3718349583333335e+05   7.3718351666666672e+05   7.3718355833333335e+05   7.3718355833333335e+05   7.3718355833333335e+05   7.3718355833333335e+05   7.3718355833333335e+05
   7.3718552083333326e+05   7.3718545833333326e+05   7.3718545833333326e+05   7.3718550000000000e+05   7.3718545833333326e+05   7.3718550000000000e+05   7.3718552083333326e+05   7.3718554166666663e+05   7.3718554166666663e+05   7.3718554166666663e+05   7.3718554166666663e+05   7.3718554166666663e+05   7.3718554166666663e+05   7.3718550000000000e+05   7.3718554166666663e+05   7.3718554166666663e+05   7.3718552083333326e+05   7.3718550000000000e+05   7.3718550000000000e+05   7.3718547916666663e+05   7.3718552083333326e+05   7.3718554166666663e+05   7.3718550000000000e+05   7.3718547916666663e+05   7.3718554166666663e+05   7.3718554166666663e+05   7.3718554166666663e+05   7.3718550000000000e+05   7.3718547916666663e+05   7.3718550000000000e+05   7.3718554166666663e+05   7.3718554166666663e+05   7.3718554166666663e+05   7.3718554166666663e+05   7.3718554166666663e+05
   7.3718747916666663e+05   7.3718741666666663e+05   7.3718741666666663e+05   7.3718745833333337e+05   7.3718741666666663e+05   7.3718745833333337e+05   7.3718747916666663e+05   7.3718750000000000e+05   7.3718750000000000e+05   7.3718750000000000e+05   7.3718750000000000e+05   7.3718750000000000e+05   7.3718750000000000e+05   7.3718745833333337e+05   7.3718750000000000e+05   7.3718750000000000e+05   7.3718747916666663e+05   7.3718745833333337e+05   7.3718745833333337e+05   7.3718743750000000e+05   7.3718747916666663e+05   7.3718750000000000e+05   7.3718745833333337e+05   7.3718743750000000e+05   7.3718750000000000e+05   7.3718750000000000e+05   7.3718750000000000e+05   7.3718745833333337e+05   7.3718743750000000e+05   7.3718745833333337e+05   7.3718750000000000e+05   7.3718750000000000e+05   7.3718750000000000e+05   7.3718750000000000e+05   7.3718750000000000e+05
   7.3719050000000000e+05   7.3719043750000000e+05   7.3719043750000000e+05   7.3719047916666674e+05   7.3719043750000000e+05   7.3719047916666674e+05   7.3719050000000000e+05   7.3719052083333337e+05   7.3719052083333337e+05   7.3719052083333337e+05   7.3719052083333337e+05   7.3719052083333337e+05   7.3719052083333337e+05   7.3719047916666674e+05   7.3719052083333337e+05   7.3719052083333337e+05   7.3719050000000000e+05   7.3719047916666674e+05   7.3719047916666674e+05   7.3719045833333337e+05   7.3719050000000000e+05   7.3719052083333337e+05   7.3719047916666674e+05   7.3719045833333337e+05   7.3719052083333337e+05   7.3719052083333337e+05   7.3719052083333337e+05   7.3719047916666674e+05   7.3719045833333337e+05   7.3719047916666674e+05   7.3719052083333337e+05   7.3719052083333337e+05   7.3719052083333337e+05   7.3719052083333337e+05   7.3719052083333337e+05
   7.3719156250000000e+05   7.3719150000000000e+05   7.3719150000000000e+05   7.3719154166666674e+05   7.3719150000000000e+05   7.3719154166666674e+05   7.3719156250000000e+05   7.3719158333333337e+05   7.3719158333333337e+05   7.3719158333333337e+05   7.3719158333333337e+05   7.3719158333333337e+05   7.3719158333333337e+05   7.3719154166666674e+05   7.3719158333333337e+05   7.3719158333333337e+05   7.3719156250000000e+05   7.3719154166666674e+05   7.3719154166666674e+05   7.3719152083333337e+05   7.3719156250000000e+05   7.3719158333333337e+05   7.3719154166666674e+05   7.3719152083333337e+05   7.3719158333333337e+05   7.3719158333333337e+05   7.3719158333333337e+05   7.3719154166666674e+05   7.3719152083333337e+05   7.3719154166666674e+05   7.3719158333333337e+05   7.3719158333333337e+05   7.3719158333333337e+05   7.3719158333333337e+05   7.3719158333333337e+05
   7.3719252083333326e+05   7.3719245833333326e+05   7.3719245833333326e+05   7.3719250000000000e+05   7.3719245833333326e+05   7.3719250000000000e+05   7.3719252083333326e+05   7.3719254166666663e+05   7.3719254166666663e+05   7.3719254166666663e+05   7.3719254166666663e+05   7.3719254166666663e+05   7.3719254166666663e+05   7.3719250000000000e+05   7.3719254166666663e+05   7.3719254166666663e+05   7.3719252083333326e+05   7.3719250000000000e+05   7.3719250000000000e+05   7.3719247916666663e+05   7.3719252083333326e+05   7.3719254166666663e+05   7.3719250000000000e+05   7.3719247916666663e+05   7.3719254166666663e+05   7.3719254166666663e+05   7.3719254166666663e+05   7.3719250000000000e+05   7.3719247916666663e+05   7.3719250000000000e+05   7.3719254166666663e+05   7.3719254166666663e+05   7.3719254166666663e+05   7.3719254166666663e+05   7.3719254166666663e+05
   7.3719347916666663e+05   7.3719341666666663e+05   7.3719341666666663e+05   7.3719345833333337e+05   7.3719341666666663e+05   7.3719345833333337e+05   7.3719347916666663e+05   7.3719350000000000e+05   7.3719350000000000e+05   7.3719350000000000e+05   7.3719350000000000e+05   7.3719350000000000e+05   7.3719350000000000e+05   7.3719345833333337e+05   7.3719350000000000e+05   7.3719350000000000e+05   7.3719347916666663e+05   7.3719345833333337e+05   7.3719345833333337e+05   7.3719343750000000e+05   7.3719347916666663e+05   7.3719350000000000e+05   7.3719345833333337e+05   7.3719343750000000e+05   7.3719350000000000e+05   7.3719350000000000e+05   7.3719350000000000e+05   7.3719345833333337e+05   7.3719343750000000e+05   7.3719345833333337e+05   7.3719350000000000e+05   7.3719350000000000e+05   7.3719350000000000e+05   7.3719350000000000e+05   7.3719350000000000e+05
   7.3719447916666663e+05   7.3719441666666663e+05   7.3719441666666663e+05   7.3719445833333337e+05   7.3719441666666663e+05   7.3719445833333337e+05   7.3719447916666663e+05   7.3719450000000000e+05   7.3719450000000000e+05   7.3719450000000000e+05   7.3719450000000000e+05   7.3719450000000000e+05   7.3719450000000000e+05   7.3719445833333337e+05   7.3719450000000000e+05   7.3719450000000000e+05   7.3719447916666663e+05   7.3719445833333337e+05   7.3719445833333337e+05   7.3719443750000000e+05   7.3719447916666663e+05   7.3719450000000000e+05   7.3719445833333337e+05   7.3719443750000000e+05   7.3719450000000000e+05   7.3719450000000000e+05   7.3719450000000000e+05   7.3719445833333337e+05   7.3719443750000000e+05   7.3719445833333337e+05   7.3719450000000000e+05   7.3719450000000000e+05   7.3719450000000000e+05   7.3719450000000000e+05   7.3719450000000000e+05
   7.3719552083333326e+05   7.3719545833333326e+05   7.3719545833333326e+05   7.3719550000000000e+05   7.3719545833333326e+05   7.3719550000000000e+05   7.3719552083333326e+05   7.3719554166666663e+05   7.3719554166666663e+05   7.3719554166666663e+05   7.3719554166666663e+05   7.3719554166666663e+05   7.3719554166666663e+05   7.3719550000000000e+05   7.3719554166666663e+05   7.3719554166666663e+05   7.3719552083333326e+05   7.3719550000000000e+05   7.3719550000000000e+05   7.3719547916666663e+05   7.3719552083333326e+05   7.3719554166666663e+05   7.3719550000000000e+05   7.3719547916666663e+05   7.3719554166666663e+05   7.3719554166666663e+05   7.3719554166666663e+05   7.3719550000000000e+05   7.3719547916666663e+05   7.3719550000000000e+05   7.3719554166666663e+05   7.3719554166666663e+05   7.3719554166666663e+05   7.3719554166666663e+05   7.3719554166666663e+05
   7.3719652083333326e+05   7.3719645833333326e+05   7.3719645833333326e+05   7.3719650000000000e+05   7.3719645833333326e+05   7.3719650000000000e+05   7.3719652083333326e+05   7.3719654166666663e+05   7.3719654166666663e+05   7.3719654166666663e+05   7.3719654166666663e+05   7.3719654166666663e+05   7.3719654166666663e+05   7.3719650000000000e+05   7.3719654166666663e+05   7.3719654166666663e+05   7.3719652083333326e+05   7.3719650000000000e+05   7.3719650000000000e+05   7.3719647916666663e+05   7.3719652083333326e+05   7.3719654166666663e+05   7.3719650000000000e+05   7.3719647916666663e+05   7.3719654166666663e+05   7.3719654166666663e+05   7.3719654166666663e+05   7.3719650000000000e+05   7.3719647916666663e+05   7.3719650000000000e+05   7.3719654166666663e+05   7.3719654166666663e+05   7.3719654166666663e+05   7.3719654166666663e+05   7.3719654166666663e+05
   7.3719854166666663e+05   7.3719847916666663e+05   7.3719847916666663e+05   7.3719852083333337e+05   7.3719847916666663e+05   7.3719852083333337e+05   7.3719854166666663e+05   7.3719856250000000e+05   7.3719856250000000e+05   7.3719856250000000e+05   7.3719856250000000e+05   7.3719856250000000e+05   7.3719856250000000e+05   7.3719852083333337e+05   7.3719856250000000e+05   7.3719856250000000e+05   7.3719854166666663e+05   7.3719852083333337e+05   7.3719852083333337e+05   7.3719850000000000e+05   7.3719854166666663e+05   7.3719856250000000e+05   7.3719852083333337e+05   7.3719850000000000e+05   7.3719856250000000e+05   7.3719856250000000e+05   7.3719856250000000e+05   7.3719852083333337e+05   7.3719850000000000e+05   7.3719852083333337e+05   7.3719856250000000e+05   7.3719856250000000e+05   7.3719856250000000e+05   7.3719856250000000e+05   7.3719856250000000e+05
   7.3719950000000000e+05   7.3719943750000000e+05   7.3719943750000000e+05   7.3719947916666674e+05   7.3719943750000000e+05   7.3719947916666674e+05   7.3719950000000000e+05   7.3719952083333337e+05   7.3719952083333337e+05   7.3719952083333337e+05   7.3719952083333337e+05   7.3719952083333337e+05   7.3719952083333337e+05   7.3719947916666674e+05   7.3719952083333337e+05   7.3719952083333337e+05   7.3719950000000000e+05   7.3719947916666674e+05   7.3719947916666674e+05   7.3719945833333337e+05   7.3719950000000000e+05   7.3719952083333337e+05   7.3719947916666674e+05   7.3719945833333337e+05   7.3719952083333337e+05   7.3719952083333337e+05   7.3719952083333337e+05   7.3719947916666674e+05   7.3719945833333337e+05   7.3719947916666674e+05   7.3719952083333337e+05   7.3719952083333337e+05   7.3719952083333337e+05   7.3719952083333337e+05   7.3719952083333337e+05
   7.3720054166666663e+05   7.3720047916666663e+05   7.3720047916666663e+05   7.3720052083333337e+05   7.3720047916666663e+05   7.3720052083333337e+05   7.3720054166666663e+05   7.3720056250000000e+05   7.3720056250000000e+05   7.3720056250000000e+05   7.3720056250000000e+05   7.3720056250000000e+05   7.3720056250000000e+05   7.3720052083333337e+05   7.3720056250000000e+05   7.3720056250000000e+05   7.3720054166666663e+05   7.3720052083333337e+05   7.3720052083333337e+05   7.3720050000000000e+05   7.3720054166666663e+05   7.3720056250000000e+05   7.3720052083333337e+05   7.3720050000000000e+05   7.3720056250000000e+05   7.3720056250000000e+05   7.3720056250000000e+05   7.3720052083333337e+05   7.3720050000000000e+05   7.3720052083333337e+05   7.3720056250000000e+05   7.3720056250000000e+05   7.3720056250000000e+05   7.3720056250000000e+05   7.3720056250000000e+05
   7.3720150000000000e+05   7.3720143750000000e+05   7.3720143750000000e+05   7.3720147916666674e+05   7.3720143750000000e+05   7.3720147916666674e+05   7.3720150000000000e+05   7.3720152083333337e+05   7.3720152083333337e+05   7.3720152083333337e+05   7.3720152083333337e+05   7.3720152083333337e+05   7.3720152083333337e+05   7.3720147916666674e+05   7.3720152083333337e+05   7.3720152083333337e+05   7.3720150000000000e+05   7.3720147916666674e+05   7.3720147916666674e+05   7.3720145833333337e+05   7.3720150000000000e+05   7.3720152083333337e+05   7.3720147916666674e+05   7.3720145833333337e+05   7.3720152083333337e+05   7.3720152083333337e+05   7.3720152083333337e+05   7.3720147916666674e+05   7.3720145833333337e+05   7.3720147916666674e+05   7.3720152083333337e+05   7.3720152083333337e+05   7.3720152083333337e+05   7.3720152083333337e+05   7.3720152083333337e+05
   7.3720256250000000e+05   7.3720250000000000e+05   7.3720250000000000e+05   7.3720254166666674e+05   7.3720250000000000e+05   7.3720254166666674e+05   7.3720256250000000e+05   7.3720258333333337e+05   7.3720258333333337e+05   7.3720258333333337e+05   7.3720258333333337e+05   7.3720258333333337e+05   7.3720258333333337e+05   7.3720254166666674e+05   7.3720258333333337e+05   7.3720258333333337e+05   7.3720256250000000e+05   7.3720254166666674e+05   7.3720254166666674e+05   7.3720252083333337e+05   7.3720256250000000e+05   7.3720258333333337e+05   7.3720254166666674e+05   7.3720252083333337e+05   7.3720258333333337e+05   7.3720258333333337e+05   7.3720258333333337e+05   7.3720254166666674e+05   7.3720252083333337e+05   7.3720254166666674e+05   7.3720258333333337e+05   7.3720258333333337e+05   7.3720258333333337e+05   7.3720258333333337e+05   7.3720258333333337e+05
   7.3720352083333326e+05   7.3720345833333326e+05   7.3720345833333326e+05   7.3720350000000000e+05   7.3720345833333326e+05   7.3720350000000000e+05   7.3720352083333326e+05   7.3720354166666663e+05   7.3720354166666663e+05   7.3720354166666663e+05   7.3720354166666663e+05   7.3720354166666663e+05   7.3720354166666663e+05   7.3720350000000000e+05   7.3720354166666663e+05   7.3720354166666663e+05   7.3720352083333326e+05   7.3720350000000000e+05   7.3720350000000000e+05   7.3720347916666663e+05   7.3720352083333326e+05   7.3720354166666663e+05   7.3720350000000000e+05   7.3720347916666663e+05   7.3720354166666663e+05   7.3720354166666663e+05   7.3720354166666663e+05   7.3720350000000000e+05   7.3720347916666663e+05   7.3720350000000000e+05   7.3720354166666663e+05   7.3720354166666663e+05   7.3720354166666663e+05   7.3720354166666663e+05   7.3720354166666663e+05
   7.3720456250000000e+05   7.3720450000000000e+05   7.3720450000000000e+05   7.3720454166666674e+05   7.3720450000000000e+05   7.3720454166666674e+05   7.3720456250000000e+05   7.3720458333333337e+05   7.3720458333333337e+05   7.3720458333333337e+05   7.3720458333333337e+05   7.3720458333333337e+05   7.3720458333333337e+05   7.3720454166666674e+05   7.3720458333333337e+05   7.3720458333333337e+05   7.3720456250000000e+05   7.3720454166666674e+05   7.3720454166666674e+05   7.3720452083333337e+05   7.3720456250000000e+05   7.3720458333333337e+05   7.3720454166666674e+05   7.3720452083333337e+05   7.3720458333333337e+05   7.3720458333333337e+05   7.3720458333333337e+05   7.3720454166666674e+05   7.3720452083333337e+05   7.3720454166666674e+05   7.3720458333333337e+05   7.3720458333333337e+05   7.3720458333333337e+05   7.3720458333333337e+05   7.3720458333333337e+05
   7.3720552083333326e+05   7.3720545833333326e+05   7.3720545833333326e+05   7.3720550000000000e+05   7.3720545833333326e+05   7.3720550000000000e+05   7.3720552083333326e+05   7.3720554166666663e+05   7.3720554166666663e+05   7.3720554166666663e+05   7.3720554166666663e+05   7.3720554166666663e+05   7.3720554166666663e+05   7.3720550000000000e+05   7.3720554166666663e+05   7.3720554166666663e+05   7.3720552083333326e+05   7.3720550000000000e+05   7.3720550000000000e+05   7.3720547916666663e+05   7.3720552083333326e+05   7.3720554166666663e+05   7.3720550000000000e+05   7.3720547916666663e+05   7.3720554166666663e+05   7.3720554166666663e+05   7.3720554166666663e+05   7.3720550000000000e+05   7.3720547916666663e+05   7.3720550000000000e+05   7.3720554166666663e+05   7.3720554166666663e+05   7.3720554166666663e+05   7.3720554166666663e+05   7.3720554166666663e+05
   7.3720654166666663e+05   7.3720647916666663e+05   7.3720647916666663e+05   7.3720652083333337e+05   7.3720647916666663e+05   7.3720652083333337e+05   7.3720654166666663e+05   7.3720656250000000e+05   7.3720656250000000e+05   7.3720656250000000e+05   7.3720656250000000e+05   7.3720656250000000e+05   7.3720656250000000e+05   7.3720652083333337e+05   7.3720656250000000e+05   7.3720656250000000e+05   7.3720654166666663e+05   7.3720652083333337e+05   7.3720652083333337e+05   7.3720650000000000e+05   7.3720654166666663e+05   7.3720656250000000e+05   7.3720652083333337e+05   7.3720650000000000e+05   7.3720656250000000e+05   7.3720656250000000e+05   7.3720656250000000e+05   7.3720652083333337e+05   7.3720650000000000e+05   7.3720652083333337e+05   7.3720656250000000e+05   7.3720656250000000e+05   7.3720656250000000e+05   7.3720656250000000e+05   7.3720656250000000e+05
   7.3720758333333326e+05   7.3720752083333326e+05   7.3720752083333326e+05   7.3720756250000000e+05   7.3720752083333326e+05   7.3720756250000000e+05   7.3720758333333326e+05   7.3720760416666663e+05   7.3720760416666663e+05   7.3720760416666663e+05   7.3720760416666663e+05   7.3720760416666663e+05   7.3720760416666663e+05   7.3720756250000000e+05   7.3720760416666663e+05   7.3720760416666663e+05   7.3720758333333326e+05   7.3720756250000000e+05   7.3720756250000000e+05   7.3720754166666663e+05   7.3720758333333326e+05   7.3720760416666663e+05   7.3720756250000000e+05   7.3720754166666663e+05   7.3720760416666663e+05   7.3720760416666663e+05   7.3720760416666663e+05   7.3720756250000000e+05   7.3720754166666663e+05   7.3720756250000000e+05   7.3720760416666663e+05   7.3720760416666663e+05   7.3720760416666663e+05   7.3720760416666663e+05   7.3720760416666663e+05
   7.3720852083333326e+05   7.3720845833333326e+05   7.3720845833333326e+05   7.3720850000000000e+05   7.3720845833333326e+05   7.3720850000000000e+05   7.3720852083333326e+05   7.3720854166666663e+05   7.3720854166666663e+05   7.3720854166666663e+05   7.3720854166666663e+05   7.3720854166666663e+05   7.3720854166666663e+05   7.3720850000000000e+05   7.3720854166666663e+05   7.3720854166666663e+05   7.3720852083333326e+05   7.3720850000000000e+05   7.3720850000000000e+05   7.3720847916666663e+05   7.3720852083333326e+05   7.3720854166666663e+05   7.3720850000000000e+05   7.3720847916666663e+05   7.3720854166666663e+05   7.3720854166666663e+05   7.3720854166666663e+05   7.3720850000000000e+05   7.3720847916666663e+05   7.3720850000000000e+05   7.3720854166666663e+05   7.3720854166666663e+05   7.3720854166666663e+05   7.3720854166666663e+05   7.3720854166666663e+05
